Sn,movie_title,director_name,genres,imdb_score,budget
3581,Grease,Randal Kleiser,Musical|Romance,7.2,6000000
3582,Platoon,Oliver Stone,Drama|War,8.1,6000000
3583,Fahrenheit 9/11,Michael Moore,Documentary|Drama|War,7.5,6000000
3584,Butch Cassidy and the Sundance Kid,George Roy Hill,Biography|Crime|Drama|Western,8.1,6000000
3585,Mary Poppins,Robert Stevenson,Comedy|Family|Fantasy|Musical,7.8,6000000
3586,Ordinary People,Robert Redford,Drama,7.8,6000000
3587,Around the World in 80 Days,Frank Coraci,Action|Adventure|Comedy,5.8,110000000
3588,West Side Story,Jerome Robbins,Crime|Drama|Musical|Romance|Thriller,7.6,6000000
3589,Caddyshack,Harold Ramis,Comedy|Sport,7.4,6000000
3590,The Brothers,Gary Hardwick,Comedy|Drama,6.3,6000000
3591,The Wood,Rick Famuyiwa,Comedy|Drama|Romance,6.9,6000000
3592,The Usual Suspects,Bryan Singer,Crime|Drama|Mystery|Thriller,8.6,6000000
3593,A Nightmare on Elm Street 5: The Dream Child,Stephen Hopkins,Fantasy|Horror|Romance|Thriller,5.1,8000000
3594,Van Wilder: Party Liaison,Walt Becker,Comedy|Romance,6.4,6000000
3595,The Wrestler,Darren Aronofsky,Drama|Sport,7.9,6000000
3596,Duel in the Sun,King Vidor,Drama|Romance|Western,6.9,8000000
3597,Best in Show,Christopher Guest,Comedy,7.5,6000000
3598,Escape from New York,John Carpenter,Action|Sci-Fi,7.2,6000000
3599,School Daze,Spike Lee,Comedy|Drama|Musical,5.8,6500000
3600,Daddy Day Camp,Fred Savage,Comedy|Family,2.9,6000000
3603,Mystic Pizza,Donald Petrie,Comedy|Drama|Romance,6.2,6000000
3605,Sliding Doors,Peter Howitt,Comedy|Drama|Fantasy|Romance,6.8,9000000
3606,Tales from the Hood,Rusty Cundieff,Comedy|Horror|Thriller,6.1,6000000
3607,The Last King of Scotland,Kevin Macdonald,Biography|Drama|History|Thriller,7.7,6000000
3608,Halloween 5,Dominique Othenin-Girard,Horror|Thriller,5.2,3000000
3609,Bernie,Richard Linklater,Comedy|Crime|Drama,6.8,5000000
3610,Dolphins and Whales 3D: Tribes of the Ocean,Jean-Jacques Mantello,Adventure|Documentary|Short,6.5,6000000
3611,Pollock,Ed Harris,Biography|Drama,7,6000000
3612,200 Cigarettes,Risa Bramon Garcia,Comedy|Drama|Romance,5.9,6000000
3613,The Words,Brian Klugman,Drama|Mystery|Romance|Thriller,7.1,6000000
3614,Casa de mi Padre,Matt Piedmont,Comedy|Western,5.5,6000000
3615,City Island,Raymond De Felitta,Comedy|Drama,7.4,6000000
3616,The Guard,John Michael McDonagh,Comedy|Crime|Thriller,7.3,6000000
3617,College,Deb Hagan,Comedy,4.6,6500000
3618,The Virgin Suicides,Sofia Coppola,Drama|Romance,7.2,6000000
3620,Miss March,Zach Cregger,Comedy|Romance,5.1,6000000
3621,Wish I Was Here,Zach Braff,Comedy|Drama,6.7,6000000
3622,Simply Irresistible,Mark Tarlov,Comedy|Drama|Fantasy|Romance,5.3,6000000
3624,Hedwig and the Angry Inch,John Cameron Mitchell,Comedy|Drama|Music|Musical,7.8,6000000
3625,Only the Strong,Sheldon Lettich,Action|Drama,6.7,6000000
3627,Shattered Glass,Billy Ray,Drama|History,7.2,6000000
3628,Novocaine,David Atkins,Comedy|Crime|Drama|Thriller,5.8,6000000
3631,The Wackness,Jonathan Levine,Comedy|Drama|Romance,7,6000000
3634,Beastmaster 2: Through the Portal of Time,Sylvio Tabet,Action|Adventure|Fantasy|Sci-Fi,3.8,6000000
3635,The 5th Quarter,Rick Bieber,Biography|Drama|Sport,5.7,6000000
3637,The Greatest,Shana Feste,Drama|Romance,6.7,6000000
3638,Snow Flower and the Secret Fan,Wayne Wang,Drama|History,6.1,6000000
3639,Come Early Morning,Joey Lauren Adams,Drama|Romance,6.2,6000000
3640,Lucky Break,Peter Cattaneo,Comedy|Crime|Romance,6.2,6000000
3642,"Surfer, Dude",S.R. Bindler,Comedy,4.7,6000000
3647,Deadfall,Stefan Ruzowitzky,Crime|Drama|Thriller,6.3,12000000
3652,L'auberge espagnole,Cédric Klapisch,Comedy|Drama,7.3,5300000
3653,Song One,Kate Barker-Froyland,Drama|Music,5.8,6000000
3654,Murder by Numbers,Barbet Schroeder,Crime|Mystery|Thriller,6.1,50000000
3655,Winter in Wartime,Martin Koolhoven,Drama|History|War,7.1,4000000
3659,The Protector,Prachya Pinkaew,Action|Crime|Drama|Thriller,7.1,200000000
3662,Bend It Like Beckham,Gurinder Chadha,Comedy|Drama|Romance|Sport,6.7,3500159
3663,Sunshine State,John Sayles,Drama|Romance,6.9,5600000
3664,Crossover,Preston A. Whitmore II,Action|Sport,2.1,5600000
3666,[Rec] 2,Jaume Balagueró,Horror,6.6,5600000
3668,The Sting,George Roy Hill,Comedy|Crime|Drama,8.3,5500000
3669,Chariots of Fire,Hugh Hudson,Biography|Drama|Sport,7.2,5500000
3670,Diary of a Mad Black Woman,Darren Grant,Comedy|Drama|Romance,5.6,5500000
3671,Shine,Scott Hicks,Biography|Drama|Music|Romance,7.7,5500000
3672,Don Jon,Joseph Gordon-Levitt,Comedy|Drama|Romance,6.6,3000000
3674,Ghost World,Terry Zwigoff,Comedy|Drama,7.4,7000000
3675,Iris,Richard Eyre,Biography|Drama|Romance,7.1,5500000
3677,The Chorus,Christophe Barratier,Drama|Music,7.9,5500000
3678,Mambo Italiano,Émile Gaudreault,Comedy|Drama,6.7,5000000
3679,Wonderland,James Cox,Crime|Drama|Mystery|Thriller,6.6,5000000
3680,Do the Right Thing,Spike Lee,Drama,7.9,6500000
3681,Harvard Man,James Toback,Comedy|Crime|Drama|Romance|Thriller,4.9,5500000
3682,Le Havre,Aki Kaurismäki,Comedy|Drama,7.2,3850000
3684,R100,Hitoshi Matsumoto,Comedy|Drama,6.1,5500000
3687,Salvation Boulevard,George Ratliff,Action|Comedy|Drama|Thriller,5.3,9000000
3688,The Ten,David Wain,Comedy|Romance,5,5250000
3690,Headhunters,Morten Tyldum,Crime|Drama|Thriller,7.6,30300000
3692,Saint Ralph,Michael McGowan,Comedy|Drama|Sport,7.6,6000000
3696,Insidious: Chapter 2,James Wan,Fantasy|Horror|Thriller,6.6,5000000
3697,Saw II,Darren Lynn Bousman,Horror|Mystery,6.6,4000000
3698,10 Cloverfield Lane,Dan Trachtenberg,Drama|Horror|Mystery|Sci-Fi|Thriller,7.3,15000000
3699,Jackass: The Movie,Jeff Tremaine,Comedy|Documentary,6.6,5000000
3700,Lights Out,David F. Sandberg,Horror,6.9,4900000
3701,Paranormal Activity 3,Henry Joost,Horror,5.8,5000000
3702,Ouija,Stiles White,Fantasy|Horror,4.4,5000000
3703,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,Action|Fantasy|Horror|Thriller,6.6,4500000
3704,The Gift,Joel Edgerton,Mystery|Thriller,7.1,5000000
3705,Instructions Not Included,Eugenio Derbez,Comedy|Drama,7.6,5000000
3706,Paranormal Activity 4,Henry Joost,Horror,4.6,5000000
3707,The Robe,Henry Koster,Drama|History,6.8,5000000
3709,Freddy's Dead: The Final Nightmare,Rachel Talalay,Comedy|Fantasy|Horror|Thriller,4.9,8500000
3710,Monster,Patty Jenkins,Biography|Crime|Drama|Thriller,7.3,4500000
3712,Paranormal Activity: The Marked Ones,Christopher Landon,Fantasy|Horror|Thriller,5,5000000
3714,Dallas Buyers Club,Jean-Marc Vallée,Biography|Drama,8,5000000
3715,The Lazarus Effect,David Gelb,Horror|Sci-Fi|Thriller,5.2,3300000
3716,Memento,Christopher Nolan,Mystery|Thriller,8.5,9000000
3717,Oculus,Mike Flanagan,Horror|Mystery,6.5,5000000
3718,Clerks II,Kevin Smith,Comedy,7.4,5000000
3719,Billy Elliot,Stephen Daldry,Drama|Music,7.7,5000000
3720,The Way Way Back,Nat Faxon,Comedy|Drama,7.4,5000000
3721,House Party 2,George Jackson,Comedy|Drama|Music|Romance,5.1,5000000
3723,Doug's 1st Movie,Maurice Joyce,Animation|Comedy|Family,5,5000000
3724,The Apostle,Robert Duvall,Drama,7.2,5000000
3726,Our Idiot Brother,Jesse Peretz,Comedy|Drama,6.4,5000000
3728,The Players Club,Ice Cube,Comedy|Drama,5.6,4500000
3729,O,Tim Blake Nelson,Drama|Romance|Thriller,6.2,5000000
3730,"As Above, So Below",John Erick Dowdle,Horror|Mystery|Thriller,6.1,5000000
3731,Addicted,Bille Woodruff,Drama|Thriller,5.2,5000000
3732,Eve's Bayou,Kasi Lemmons,Drama,7.3,6000000
3733,Still Alice,Richard Glatzer,Drama,7.5,5000000
3736,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden,Adventure|Horror,4.5,5000000
3737,My Big Fat Greek Wedding,Joel Zwick,Comedy|Family|Romance,6.6,5000000
3738,Spring Breakers,Harmony Korine,Crime|Drama,5.3,5000000
3739,Halloween: The Curse of Michael Myers,Joe Chappelle,Horror|Thriller,4.9,5000000
3740,Y Tu Mamá También,Alfonso Cuarón,Adventure|Comedy|Drama|Romance,7.7,2000000
3741,Shaun of the Dead,Edgar Wright,Comedy|Horror,8,4000000
3742,The Haunting of Molly Hartley,Mickey Liddell,Drama|Horror|Thriller,3.8,5000000
3743,Lone Star,John Sayles,Drama|Mystery,7.6,5000000
3744,Halloween 4: The Return of Michael Myers,Dwight H. Little,Horror|Thriller,5.9,5000000
3745,April Fool's Day,Fred Walton,Horror|Mystery,6.2,5000000
3746,Diner,Barry Levinson,Comedy|Drama,7.2,5000000
3747,Lone Wolf McQuade,Steve Carver,Action|Crime|Drama|Thriller|Western,6.3,5000000
3748,Apollo 18,Gonzalo López-Gallego,Horror|Mystery|Sci-Fi|Thriller,5.2,5000000
3749,Sunshine Cleaning,Christine Jeffs,Comedy|Drama,6.9,8000000
3750,No Escape,John Erick Dowdle,Action|Thriller,6.8,5000000
3753,Fifty Shades of Black,Michael Tiddes,Comedy,3.5,5000000
3754,Not Easily Broken,Bill Duke,Drama|Romance,6.1,8000000
3756,The Perfect Match,Bille Woodruff,Comedy|Romance,4.5,5000000
3757,Digimon: The Movie,Mamoru Hosoda,Action|Adventure|Animation|Family|Sci-Fi,5.9,5000000
3758,Saved!,Brian Dannelly,Comedy|Drama,6.9,5000000
3759,The Barbarian Invasions,Denys Arcand,Comedy|Crime|Drama|Mystery|Romance,7.7,6000000
3761,The Forsaken,J.S. Cardone,Horror|Thriller,5.3,5000000
3763,UHF,Jay Levey,Comedy|Drama,7,5000000
3765,Slums of Beverly Hills,Tamara Jenkins,Comedy|Drama,6.6,5000000
3767,Made,Jon Favreau,Comedy|Crime|Drama|Thriller,6.4,5000000
3768,Moon,Duncan Jones,Drama|Mystery|Sci-Fi,7.9,5000000
3770,Sea Rex 3D: Journey to a Prehistoric World,Ronan Chapalain,Documentary,6.9,5000000
3771,The Sweet Hereafter,Atom Egoyan,Drama,7.7,5000000
3772,Of Gods and Men,Xavier Beauvois,Drama,7.2,4000000
3773,Bottle Shock,Randall Miller,Comedy|Drama,6.8,5000000
3775,Heavenly Creatures,Peter Jackson,Biography|Crime|Drama|Romance|Thriller,7.4,5000000
3776,90 Minutes in Heaven,Michael Polish,Drama,4.6,5000000
3777,Everything Must Go,Dan Rush,Comedy|Drama,6.4,5000000
3778,Zero Effect,Jake Kasdan,Comedy|Crime|Drama|Mystery|Thriller,7,5000000
3779,The Machinist,Brad Anderson,Drama|Thriller,7.7,5000000
3780,Light Sleeper,Paul Schrader,Crime|Drama,6.8,5000000
3781,Kill the Messenger,Michael Cuesta,Biography|Crime|Drama|Mystery|Thriller,7,5000000
3782,Rabbit Hole,John Cameron Mitchell,Drama,7,5000000
3783,Party Monster,Fenton Bailey,Biography|Crime|Drama|Thriller,6.3,5000000
3784,Green Room,Jeremy Saulnier,Crime|Horror|Music|Thriller,7.1,5000000
3786,Atlas Shrugged: Who Is John Galt?,James Manera,Drama|Mystery|Sci-Fi,4.4,5000000
3787,Bottle Rocket,Wes Anderson,Comedy|Crime|Drama,7.1,7000000
3788,Albino Alligator,Kevin Spacey,Crime|Drama|Thriller,6.1,5000000
3793,"Lovely, Still",Nicholas Fackler,Drama|Romance,7.3,5000000
3795,Desert Blue,Morgan J. Freeman,Drama,6.2,2000000
3797,The Visit,M. Night Shyamalan,Horror|Thriller,6.2,5000000
3798,Redacted,Brian De Palma,Crime|Thriller|War,6.2,5000000
3799,Fascination,Klaus Menzel,Mystery|Romance|Thriller,3.3,5000000
3808,Rudderless,William H. Macy,Comedy|Drama|Music,7.5,5000000
3819,I Served the King of England,Jirí Menzel,Comedy|Drama|Romance|War,7.4,84450000
3820,Soul Kitchen,Fatih Akin,Comedy|Drama,7.3,4000000
3821,Sling Blade,Billy Bob Thornton,Drama,8,890000
3823,Hostel,Eli Roth,Horror,5.9,4800000
3824,Tristram Shandy: A Cock and Bull Story,Michael Winterbottom,Comedy|Drama,6.8,2800000
3825,Take Shelter,Jeff Nichols,Drama|Thriller,7.4,5000000
3826,Lady in White,Frank LaLoggia,Fantasy|Horror|Mystery|Thriller,6.7,4700000
3829,The Texas Chainsaw Massacre 2,Tobe Hooper,Comedy|Horror,5.5,4700000
3831,Only God Forgives,Nicolas Winding Refn,Crime|Drama,5.7,4800000
3837,The Names of Love,Michel Leclerc,Comedy|Drama|Romance,7.2,4600000
3839,Savage Grace,Tom Kalin,Drama,5.9,4600000
3841,Police Academy,Hugh Wilson,Comedy,6.7,4500000
3843,Four Weddings and a Funeral,Mike Newell,Comedy|Drama|Romance,7.1,4500000
3846,25th Hour,Spike Lee,Drama,7.7,15000000
3848,Bound,Lana Wachowski,Crime|Drama|Romance|Thriller,7.4,4500000
3849,Requiem for a Dream,Darren Aronofsky,Drama,8.4,4500000
3851,Tango,Carlos Saura,Drama|Musical,7.2,700000000
3853,Moms' Night Out,Andrew Erwin,Comedy,5.4,5000000
3854,Donnie Darko,Richard Kelly,Drama|Sci-Fi|Thriller,8.1,4500000
3856,Character,Mike van Diem,Crime|Drama|Mystery,7.8,4500000
3857,Spun,Jonas Åkerlund,Comedy|Crime|Drama,6.8,2000000
3859,Lady Vengeance,Chan-wook Park,Crime|Drama,7.7,4200000000
3861,Mean Machine,Barry Skolnick,Comedy|Drama|Sport,6.5,2500000
3862,Exiled,Johnnie To,Action|Crime|Thriller,7.3,35000000
3865,After.Life,Agnieszka Wojtowicz-Vosloo,Drama|Horror|Mystery|Thriller,5.9,4500000
3867,One Flew Over the Cuckoo's Nest,Milos Forman,Drama,8.7,4400000
3872,Falcon Rising,Ernie Barbarash,Action|Adventure,5.8,4500000
3873,The Sweeney,Nick Love,Action|Crime|Drama,6.1,3000000
3876,Whale Rider,Niki Caro,Drama|Family,7.6,6000000
3877,Paa,R. Balki,Comedy|Drama,7.2,150000000
3879,Pan,Joe Wright,Adventure|Family|Fantasy,5.8,150000000
3883,Night Watch,Timur Bekmambetov,Fantasy|Thriller,6.5,4200000
3884,The Crying Game,Neil Jordan,Crime|Drama|Romance|Thriller,7.3,2300000
3885,Porky's,Bob Clark,Comedy,6.2,4000000
3886,Survival of the Dead,George A. Romero,Horror,5,4000000
3888,Lost in Translation,Sofia Coppola,Drama,7.8,4000000
3889,Annie Hall,Woody Allen,Comedy|Romance,8.1,4000000
3890,The Greatest Show on Earth,Cecil B. DeMille,Drama|Family|Romance,6.7,4000000
3891,Exodus: Gods and Kings,Ridley Scott,Action|Adventure|Drama,6.1,140000000
3892,Monster's Ball,Marc Forster,Drama|Romance,7.1,4000000
3893,Maggie,Henry Hobson,Drama|Horror,5.6,8500000
3894,Leaving Las Vegas,Mike Figgis,Drama|Romance,7.6,3600000
3898,The Boy Next Door,Rob Cohen,Mystery|Thriller,4.6,4000000
3901,The Kids Are All Right,Lisa Cholodenko,Comedy|Drama,7.1,3500000
3902,They Live,John Carpenter,Horror|Sci-Fi|Thriller,7.3,4000000
3905,The Last Exorcism Part II,Ed Gass-Donnelly,Drama|Horror|Thriller,4,5000000
3906,Boyhood,Richard Linklater,Drama,8,4000000
3907,Scoop,Woody Allen,Comedy|Crime|Mystery,6.7,4000000
3908,Planet of the Apes,Tim Burton,Action|Adventure|Sci-Fi|Thriller,5.7,100000000
3909,The Wash,DJ Pooh,Comedy,4.6,4000000
3910,3 Strikes,DJ Pooh,Comedy,4,6000000
3911,The Cooler,Wayne Kramer,Crime|Drama|Fantasy|Romance,7,3200000
3913,The Night Listener,Patrick Stettner,Crime|Mystery|Thriller,5.9,4000000
3915,My Soul to Take,Wes Craven,Horror|Mystery|Thriller,4.8,25000000
3916,The Orphanage,J.A. Bayona,Drama|Mystery|Thriller,7.5,3400000
3917,A Haunted House 2,Michael Tiddes,Comedy|Fantasy,4.7,4000000
3918,The Rules of Attraction,Roger Avary,Comedy|Drama|Romance,6.7,4000000
3921,Four Rooms,Allison Anders,Comedy|Fantasy,6.7,4000000
3922,Secretary,Steven Shainberg,Comedy|Drama|Romance,7.1,4000000
3923,The Real Cancun,Rick de Oliveira,Documentary,2.7,8000000
3924,Talk Radio,Oliver Stone,Drama,7.3,4000000
3925,Waiting for Guffman,Christopher Guest,Comedy,7.6,4000000
3926,Love Stinks,Jeff Franklin,Comedy,5.8,4000000
3927,You Kill Me,John Dahl,Comedy|Crime|Romance|Thriller,6.5,4000000
3928,Thumbsucker,Mike Mills,Comedy|Drama,6.6,4000000
3930,Mirrormask,Dave McKean,Adventure|Fantasy,6.9,4000000
3931,Samsara,Ron Fricke,Documentary|Music,8.5,4000000
3932,The Barbarians,Ruggero Deodato,Adventure|Fantasy,4.8,4000000
3935,Poolhall Junkies,Mars Callahan,Drama|Thriller,7,4000000
3936,The Loss of Sexual Innocence,Mike Figgis,Drama,5.4,4000000
3938,Joe,David Gordon Green,Drama,6.9,4000000
3939,Shooting Fish,Stefan Schwartz,Comedy|Crime|Romance,6.6,3000000
3940,Prison,Renny Harlin,Crime|Drama|Horror|Thriller,5.9,1300000
3941,Psycho Beach Party,Robert Lee King,Comedy|Horror|Mystery,6.3,1500000
3942,The Big Tease,Kevin Allen,Comedy,6.3,4000000
3943,"Buen Día, Ramón",Jorge Ramírez Suárez,Drama,7.7,4000000
3944,Trust,David Schwimmer,Crime|Drama|Thriller,7,9500000
3945,An Everlasting Piece,Barry Levinson,Comedy,6.3,14000000
3946,Among Giants,Sam Miller,Comedy|Romance,5.9,2500000
3947,Adore,Anne Fontaine,Drama|Romance,6.2,16000000
3949,Mondays in the Sun,Fernando León de Aranoa,Comedy|Drama,7.7,4000000
3950,Stake Land,Jim Mickle,Drama|Horror|Sci-Fi,6.5,650000
3952,The Last Time I Committed Suicide,Stephen Kay,Biography|Drama,5.8,4000000
3953,Futuro Beach,Karim Aïnouz,Drama,6.1,4000000
3959,Inescapable,Ruba Nadda,Drama|Mystery|Romance|Thriller,5.2,4000000
3970,Gone with the Wind,Victor Fleming,Drama|History|Romance|War,8.2,3977000
3971,Desert Dancer,Richard Raymond,Biography|Drama,6,4000000
3972,Major Dundee,Sam Peckinpah,Adventure|War|Western,6.8,3800000
3974,Annie Get Your Gun,George Sidney,Biography|Comedy|Musical|Romance|Western,7,3768785
3977,Defendor,Peter Stebbings,Comedy|Crime|Drama,6.8,3500000
3978,The Pirate,Vincente Minnelli,Adventure|Comedy|Musical|Romance,7.1,3700000
3979,The Good Heart,Dagur Kári,Drama,6.9,3800000
3980,The History Boys,Nicholas Hytner,Comedy|Drama,6.9,2000000
3981,Unknown,Jaume Collet-Serra,Action|Mystery|Thriller,6.9,30000000
3984,The Full Monty,Peter Cattaneo,Comedy|Drama|Music,7.2,3500000
3985,Airplane!,Jim Abrahams,Comedy,7.8,3500000
3987,Friday,F. Gary Gray,Comedy|Drama,7.3,3500000
3988,Menace II Society,Albert Hughes,Crime|Drama|Thriller,7.5,3500000
3990,Creepshow 2,Michael Gornick,Comedy|Fantasy|Horror|Thriller,6,3500000
3996,The Witch,Robert Eggers,Horror|Mystery,6.8,3500000
3997,I Got the Hook Up,Michael Martin,Comedy,3.9,3500000
3998,She's the One,Edward Burns,Comedy|Drama|Romance,6.1,3500000
3999,Gods and Monsters,Bill Condon,Biography|Drama,7.5,3500000
4000,The Secret in Their Eyes,Juan José Campanella,Drama|Mystery|Thriller,8.2,2000000
4003,Evil Dead II,Sam Raimi,Comedy|Fantasy|Horror|Thriller,7.8,3600000
4004,Pootie Tang,Louis C.K.,Action|Adventure|Comedy|Musical,5.2,3000000
4006,La otra conquista,Salvador Carrasco,Drama|History,6.8,3500000
4007,Trollhunter,André Øvredal,Comedy|Drama|Fantasy|Horror,7,19900000
4008,Ira & Abby,Robert Cary,Comedy|Romance,6.5,3500000
4009,The Watch,Akiva Schaffer,Action|Comedy|Sci-Fi,5.7,68000000
4010,Winter Passing,Adam Rapp,Comedy|Drama,6.4,3500000
4011,D.E.B.S.,Angela Robinson,Action|Comedy|Romance,5.3,3500000
4012,The Masked Saint,Warren P. Sonoda,Action|Biography|Crime|Drama|Family|Fantasy,4.7,3500000
4018,Time to Choose,Charles Ferguson,Documentary,7,3500000
4024,March of the Penguins,Luc Jacquet,Documentary,7.6,8000000
4025,Margin Call,J.C. Chandor,Biography|Drama|Thriller,7.1,3500000
4027,Choke,Clark Gregg,Comedy|Drama,6.5,3000000
4028,Whiplash,Damien Chazelle,Drama|Music,8.5,3300000
4029,City of God,Fernando Meirelles,Crime|Drama,8.7,3300000
4030,Human Traffic,Justin Kerrigan,Comedy|Music,7.1,2200000
4033,The Hunt,Thomas Vinterberg,Drama,8.3,3800000
4035,Bella,Alejandro Monteverde,Drama|Romance,7.4,3300000
4038,Dreaming of Joseph Lees,Eric Styles,Drama|Romance,6.4,2000000
4043,Maria Full of Grace,Joshua Marston,Crime|Drama,7.5,3000000
4044,Beginners,Mike Mills,Comedy|Drama|Romance,7.2,3200000
4046,Animal House,John Landis,Comedy,7.6,3000000
4047,Goldfinger,Guy Hamilton,Action|Adventure|Thriller,7.8,3000000
4050,Trainspotting,Danny Boyle,Drama,8.2,3500000
4051,The Original Kings of Comedy,Spike Lee,Comedy|Documentary,6.6,3000000
4052,Paranormal Activity 2,Tod Williams,Horror,5.7,3000000
4053,Waking Ned Devine,Kirk Jones,Comedy,7.4,3000000
4054,Bowling for Columbine,Michael Moore,Crime|Documentary|Drama,8,4000000
4056,A Nightmare on Elm Street 2: Freddy's Revenge,Jack Sholder,Fantasy|Horror,5.4,2200000
4057,A Room with a View,James Ivory,Drama|Romance,7.4,3000000
4058,The Purge,James DeMonaco,Horror|Sci-Fi|Thriller,5.7,3000000
4059,Sinister,Scott Derrickson,Horror|Mystery,6.8,3000000
4060,Martin Lawrence Live: Runteldat,David Raynr,Biography|Comedy|Documentary,5.4,3000000
4063,Air Bud,Charles Martin Smith,Comedy|Drama|Family|Sport,5.1,3000000
4065,Jason Lives: Friday the 13th Part VI,Tom McLoughlin,Horror|Thriller,5.9,3000000
4066,The Bridge on the River Kwai,David Lean,Adventure|Drama|War,8.2,3000000
4067,Spaced Invaders,Patrick Read Johnson,Adventure|Comedy|Sci-Fi,5.3,3000000
4070,Jason Goes to Hell: The Final Friday,Adam Marcus,Fantasy|Horror|Thriller,4.3,2500000
4072,Dave Chappelle's Block Party,Michel Gondry,Comedy|Documentary|Music,7.2,3000000
4075,Next Day Air,Benny Boom,Action|Comedy|Crime,5.9,3000000
4081,Phat Girlz,Nnegest Likké,Comedy,3,3000000
4082,Before Midnight,Richard Linklater,Drama|Romance,7.9,3000000
4083,Teen Wolf Too,Christopher Leitch,Comedy|Fantasy,3.2,3000000
4084,Phantasm II,Don Coscarelli,Action|Fantasy|Horror|Sci-Fi|Thriller,6.5,3000000
4086,Real Women Have Curves,Patricia Cardoso,Comedy|Drama,7,3000000
4089,East Is East,Damien O'Donnell,Comedy|Drama,6.9,1900000
4090,Whipped,Peter M. Cohen,Comedy|Romance,4.4,3000000
4091,Kama Sutra: A Tale of Love,Mira Nair,Crime|Drama|History|Romance,6,3000000
4094,Warlock: The Armageddon,Anthony Hickox,Fantasy|Horror,5.3,3000000
4095,8 Heads in a Duffel Bag,Tom Schulman,Comedy|Crime,5.3,3000000
4097,Thirteen Conversations About One Thing,Jill Sprecher,Drama,7.1,4500000
4098,Jawbreaker,Darren Stein,Comedy|Crime|Thriller,5.4,3500000
4099,Basquiat,Julian Schnabel,Biography|Drama,6.9,3300000
4101,Tsotsi,Gavin Hood,Crime|Drama,7.3,3000000
4102,Happiness,Todd Solondz,Comedy|Drama,7.8,3000000
4103,DysFunktional Family,George Gallo,Comedy|Documentary,6.6,3000000
4104,Tusk,Kevin Smith,Comedy|Drama|Horror,5.4,3000000
4105,Oldboy,Chan-wook Park,Drama|Mystery|Thriller,8.4,3000000
4106,Letters to God,David Nixon,Drama|Family,6.3,3500000
4107,Hobo with a Shotgun,Jason Eisener,Action|Comedy|Thriller,6.1,3000000
4108,Compadres,Enrique Begne,Action|Comedy,5,3000000
4110,Love's Abiding Joy,Michael Landon Jr.,Drama|Family|Western,7.2,3000000
4114,Bachelorette,Leslye Headland,Comedy|Romance,5.3,3000000
